jobId,channel,messageId,company,createdAt,outcome,verdict,score,oldUrl,newUrl,written,reason,candidates
6a97e3b65960f56fb4288307,offcampusjobs4u,20973,Wipro,2026-09-02T08:52:06.436Z,repaired,direct,,https://careers.wipro.com/job/Pune-PRODUCTION-AGENT-L1-IND-411005/197541-en_US/,https://careers.wipro.com/job/Pune-PRODUCTION-AGENT-L1-IND-411005/197541-en_US,yes,careers.wipro.com matches the posting's company,
6a97e3765960f56fb4288279,jobs_SQL,4933,Societe Generale,2026-09-02T08:51:02.833Z,repaired,direct,,https://careers.societegenerale.com/en/job-offers/consultant-business-analyst-26000CNY-en,https://careers.societegenerale.com/en/job-offers/consultant-business-analyst-26000CNY-en,yes,careers.societegenerale.com is a careers host,
6a97e35a5960f56fb4288220,careerwithasr,2946,Sasken,2026-09-02T08:50:34.407Z,repaired,direct,,https://www.hirewand.com/apply/job/detail?jid=20221077&sid=603c97cc12823e2c17d5185a&cpid=2022&uid=147403&src=jobpost,https://hirewand.com/apply/job/detail?jid=20221077&sid=603c97cc12823e2c17d5185a&cpid=2022&uid=147403,yes,path names a posting or an application form,
6a97da4d515586b8cd9c859d,job4fresherss,19643,NTT Data,2026-09-02T08:11:57.193Z,flagged,aggregator,,https://job4freshers.co.in/ntt-data-walk-in-sales/,,yes,aggregator page had no apply candidate,
6a97e3cd5960f56fb4288369,placementdriveofficial,12864,,2026-09-02T08:52:29.621Z,repaired,direct,5,https://pdlink.in/4xAHfXF,https://careers.unitedhealthgroup.com/job/-/-/34088/96545419744,yes,"path names a posting or form; labelled ""Click Here To Apply"" (high)",
6a97da37515586b8cd9c859c,freshershunt,29922,Fujitsu,2026-09-02T08:11:35.610Z,flagged,aggregator,,https://freshershunt.in/fujitsu-software-engineer-2026/,,yes,aggregator page had no apply candidate,
6a97e3b85960f56fb428830f,jobs_SQL,4934,EaseMyTrip,2026-09-02T08:52:08.096Z,flagged,suspicious,,https://www.linkedin.com/jobs/view/4459513207/,https://www.linkedin.com/jobs/view/4459513207/,yes,"linkedin.com is a third-party job board, not the employer's own application",
6a97da0e515586b8cd9c859a,job4fresherss,19644,mthree,2026-09-02T08:10:54.804Z,repaired,direct,,https://job-boards.greenhouse.io/mthreerecruitingportal/jobs/4660233006,https://job-boards.greenhouse.io/mthreerecruitingportal/jobs/4660233006,yes,job-boards.greenhouse.io is a trusted ATS domain,
6a97d9c5515586b8cd9c8598,job4fresherss,19642,NIKE,2026-09-02T08:09:41.817Z,repaired,direct,,https://careers.nike.com/software-engineer-i-itc/job/R-89081,https://careers.nike.com/software-engineer-i-itc/job/R-89081,yes,careers.nike.com matches the posting's company,
6a97d9b4515586b8cd9c8597,job4fresherss,19641,Zeta,2026-09-02T08:09:24.455Z,repaired,direct,,https://jobs.lever.co/zeta/b77cd6e4-ffd6-44f6-9b7e-18bf34f75b48/,https://jobs.lever.co/zeta/b77cd6e4-ffd6-44f6-9b7e-18bf34f75b48,yes,jobs.lever.co is a trusted ATS domain,
6a97d9b3515586b8cd9c8596,job4fresherss,19640,Omega Healthcare,2026-09-02T08:09:23.055Z,flagged,aggregator,,https://job4freshers.co.in/omega-healthcare-walk-in-management/,,yes,aggregator page had no apply candidate,
6a97da36515586b8cd9c859b,freshershunt,29921,TriNet,2026-09-02T08:11:34.120Z,flagged,aggregator,,https://freshershunt.in/trinet-off-campus-drive-2026/,,yes,aggregator page had no apply candidate,
6a97d9f6515586b8cd9c8599,placementdriveofficial,12863,,2026-09-02T08:10:30.889Z,flagged,suspicious,,https://pdlink.in/4cSKSQc⁠,https://pdlink.in/4cSKSQc⁠,yes,unresolved redirect wrapper (redirect loop),
6a97d97e515586b8cd9c8595,placementdriveofficial,12862,,2026-09-02T08:08:30.762Z,flagged,suspicious,,https://pdlink.in/3SKTCBc,https://pdlink.in/3SKTCBc,yes,unresolved redirect wrapper (redirect loop),
6a97d91c515586b8cd9c8593,fresher_offcampus_drives,5859,Cognizant,2026-09-02T08:06:52.445Z,flagged,aggregator,,https://kickcharm.com/cognizant-recruitment-hiring-for-fresher/,,yes,1 candidate(s) on the page,https://naukri.com/job-listings-process-executive-hyderabad-cognizant-hyderabad-0-to-0-years-030826012315?sid=17871354957682360_1&xp=5&px=2 [low/3]
6a97d8c7515586b8cd9c8591,offcampusjobs4u,20970,Infor,2026-09-02T08:05:27.127Z,repaired,direct,,https://careers.infor.com/postings/d5fc2387-0120-4f59-a5d0-f9c9d0e01def?utm_medium=job_board&utm_source=indeed,https://careers.infor.com/postings/d5fc2387-0120-4f59-a5d0-f9c9d0e01def,yes,careers.infor.com matches the posting's company,
6a97d8af515586b8cd9c853d,fresher_offcampus_drives,5858,IBM,2026-09-02T08:05:03.004Z,repaired,direct,7,https://offcampusjobdrives.com/ibm-hiring-for-application-developer-intern/,https://careers.ibm.com/en_US/careers/JobDetail?jobId=130244,yes,host matches the company; path names a posting or form (high),
6a97d8ad515586b8cd9c8535,careerwithasr,2945,Eurofins Analytical Services,2026-09-02T08:05:01.324Z,repaired,direct,,https://jobs.smartrecruiters.com/Eurofins/744000137828840-executive-qa,https://jobs.smartrecruiters.com/Eurofins/744000137828840-executive-qa,yes,jobs.smartrecruiters.com is a trusted ATS domain,
6a97d895515586b8cd9c84dc,careerwithasr,2944,Harmonic,2026-09-02T08:04:37.216Z,repaired,direct,,https://egmn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Harmonic/job/260140?,https://egmn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Harmonic/job/260140?,yes,egmn.fa.us2.oraclecloud.com is a trusted ATS domain,
6a97d86c515586b8cd9c8452,offcampusjobs4u,20972,Ecolab,2026-09-02T08:03:56.636Z,repaired,direct,,https://jobs.ecolab.com/global/en/job/EIYEIEUSR00300131EXTERNALENGLOBAL/Associate-AI-Engineer?utm_source=srm_linkedin_org,https://jobs.ecolab.com/global/en/job/EIYEIEUSR00300131EXTERNALENGLOBAL/Associate-AI-Engineer,yes,jobs.ecolab.com matches the posting's company,
6a97d86b515586b8cd9c844b,offcampusjobs4u,20971,KONE,2026-09-02T08:03:55.096Z,repaired,direct,,https://kone.wd3.myworkdayjobs.com/Careers/job/Chennai-ITECKBS/Associate-Engineer_R0663627/,https://kone.wd3.myworkdayjobs.com/Careers/job/Chennai-ITECKBS/Associate-Engineer_R0663627,yes,kone.wd3.myworkdayjobs.com is a trusted ATS and the host matches the company,
6a97d856515586b8cd9c8407,offcampusjobs4u,20969,Cisco,2026-09-02T08:03:34.333Z,flagged,suspicious,,https://www.instamojo.com/offcampusjobsforyou/download-100-resume-templates-15-cover-lette/,https://www.instamojo.com/offcampusjobsforyou/download-100-resume-templates-15-cover-lette/,yes,"no employer, ATS or application signal — needs review",
6a9705463f19cb0a9c122dba,job4fresherss,19639,IOCL,2026-09-01T17:03:02.654Z,flagged,unresolvable,,,,yes,no URL,
6a97d949515586b8cd9c8594,placementdriveofficial,12860,,2026-09-02T08:07:37.926Z,flagged,suspicious,,https://pdlink.in/4xQFGVL,https://pdlink.in/4xQFGVL,yes,unresolved redirect wrapper (redirect loop),
6a96eed2849a68b9ec3408f7,offcampusjobs4u,20966,Wipro,2026-09-01T15:27:14.008Z,repaired,direct,,https://careers.wipro.com/job/Mumbai-Associate-analyst-IND-400708/196863-en_US/,https://careers.wipro.com/job/Mumbai-Associate-analyst-IND-400708/196863-en_US,yes,careers.wipro.com matches the posting's company,
6a96c56434c233e1b4574e1b,fresher_offcampus_drives,5856,Deloitte,2026-09-01T12:30:28.196Z,flagged,aggregator,,https://kickcharm.com/deloitte-recruitment-hiring-any-graduates-fresher/,,yes,1 candidate(s) on the page,https://linkedin.com/jobs/view/4460460565 [low/3]
6a96c56334c233e1b4574e1a,fresher_offcampus_drives,5855,Emerson,2026-09-01T12:30:27.071Z,repaired,direct,8,https://offcampusjobdrives.com/emerson-recruitment-for-software-test-engineer/,https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26008147?keyword=engineer&location=India&locationId=300000000228786&locationLevel=country&mode=location,yes,trusted ATS domain; path names a posting or form (high),
6a97d907515586b8cd9c8592,placementdriveofficial,12859,,2026-09-02T08:06:31.429Z,flagged,suspicious,,https://pdlink.in/3V6ekMw,https://pdlink.in/3V6ekMw,yes,unresolved redirect wrapper (redirect loop),
6a96c56034c233e1b4574e18,getjobss,8128,PhonePe,2026-09-01T12:30:24.627Z,flagged,suspicious,,https://www.linkedin.com/jobs/view/4459216048/,https://www.linkedin.com/jobs/view/4459216048/,yes,"linkedin.com is a third-party job board, not the employer's own application",
6a96c55f34c233e1b4574e17,jobs_SQL,4931,IQVIA,2026-09-01T12:30:23.419Z,repaired,direct,,https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Data-Analyst_R1553302,https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Data-Analyst_R1553302,yes,iqvia.wd1.myworkdayjobs.com is a trusted ATS and the host matches the company,
6a96c56134c233e1b4574e19,fresher_offcampus_drives,5854,Side,2026-09-01T12:30:25.848Z,flagged,aggregator,,https://offcampusjobdrives.com/side-hiring-for-trainee-test-engineer-manual-game-testing/,,yes,aggregator page had no apply candidate,
6a96c55c34c233e1b4574e15,jobs_SQL,4929,Indigo,2026-09-01T12:30:20.528Z,repaired,direct,,https://www.goindigo.in/careers/job-details/Data-Analyst/10029.html?source=linkedin,https://goindigo.in/careers/job-details/Data-Analyst/10029.html,yes,path names a posting or an application form,
6a96c55b34c233e1b4574e14,careerwithasr,2942,Micron Technology,2026-09-01T12:30:19.146Z,repaired,direct,,https://careers.micron.com/careers/job/43617841,https://careers.micron.com/careers/job/43617841,yes,careers.micron.com matches the posting's company,
6a96c52a34c233e1b4574ce4,careerwithasr,2941,Google,2026-09-01T12:29:30.039Z,repaired,direct,,https://www.google.com/about/careers/applications/jobs/results/99925955933283014-data-center-technician-intern/,https://google.com/about/careers/applications/jobs/results/99925955933283014-data-center-technician-intern,yes,google.com matches the posting's company,
6a96c52834c233e1b4574cda,careerwithasr,2940,Accenture,2026-09-01T12:29:28.916Z,repaired,direct,,https://www.accenture.com/in-en/careers/jobdetails?id=AIOC-S01661922_en,https://accenture.com/in-en/careers/jobdetails?id=AIOC-S01661922_en,yes,accenture.com matches the posting's company,
6a96c52734c233e1b4574cc3,offcampusjobs4u,20964,Cognizant,2026-09-01T12:29:27.786Z,repaired,direct,,https://app.joinsuperset.com/join/#/signup/student/jobprofiles/a8af19f3-444e-43bd-8828-e8656f637a17,https://app.joinsuperset.com/join,yes,app.joinsuperset.com is a trusted ATS domain,
6a96c52634c233e1b4574ca6,offcampusjobs4u,20963,NTT DATA,2026-09-01T12:29:26.563Z,repaired,direct,,https://careers.services.global.ntt/global/en/job/NTT1GLOBAL372701EXTERNALENGLOBAL/Call-Center-Associate,https://careers.services.global.ntt/global/en/job/NTT1GLOBAL372701EXTERNALENGLOBAL/Call-Center-Associate,yes,careers.services.global.ntt matches the posting's company,
6a96c52434c233e1b4574c7b,careerwithasr,2905,IBPS,2026-09-01T12:29:24.306Z,flagged,unresolvable,,,,yes,no URL,
6a96c55e34c233e1b4574e16,jobs_SQL,4930,WebFX,2026-09-01T12:30:22.017Z,flagged,suspicious,,https://www.linkedin.com/jobs/view/4211452245/,https://www.linkedin.com/jobs/view/4211452245/,yes,"linkedin.com is a third-party job board, not the employer's own application",
6a96a80758027b14c4ceef6a,freshershunt,29912,HCLTech,2026-09-01T10:25:11.812Z,flagged,aggregator,,https://freshershunt.in/hcltech-internship-2026/,,yes,aggregator page had no apply candidate,
6a96a80058027b14c4ceef69,freshershunt,29908,Google,2026-09-01T10:25:04.080Z,flagged,aggregator,,https://freshershunt.in/google-internship-2027-data-center-technician/,,yes,aggregator page had no apply candidate,
6a96a7fb58027b14c4ceef67,job4fresherss,19631,ISRO,2026-09-01T10:24:59.717Z,flagged,unresolvable,,,,yes,no URL,
6a96a7d958027b14c4ceef66,job4fresherss,19630,Deutsche Bank Group,2026-09-01T10:24:25.089Z,repaired,direct,,https://careers.db.com/professionals/search-roles/?test.html%3Fkid%3D=linkedinjobwrap#/professional/job/75245,https://careers.db.com/professionals/search-roles/?test.html%3Fkid%3D=linkedinjobwrap,yes,careers.db.com is a careers host,
6a96a7d758027b14c4ceef65,job4fresherss,19629,ABB,2026-09-01T10:24:23.320Z,repaired,direct,,https://careers.abb/global/en/job/JR00001300/ITI-Trainee,https://careers.abb/global/en/job/JR00001300/ITI-Trainee,yes,careers.abb matches the posting's company,
6a96f401095e88739f854849,placementdriveofficial,12855,,2026-09-01T15:49:21.790Z,flagged,aggregator,,https://pdlink.in/4gKnupa,,yes,"best candidate is suspicious (naukri.com is a third-party job board, not the employer's own application)",https://naukri.com/job-listings-direct-walk-in-for-international-voice-process-taramani-ambattur-enoah-isolution-chennai-0-to-3-years-061224009654?sid=17876561112995806_3&xp=15&px=3 [high/5]
6a96a7d558027b14c4ceef64,job4fresherss,19628,Capita,2026-09-01T10:24:21.151Z,flagged,aggregator,,https://job4freshers.co.in/capita-walk-in-executive/,,yes,aggregator page had no apply candidate,
6a96a7fd58027b14c4ceef68,freshershunt,29907,Cvent,2026-09-01T10:25:01.828Z,repaired,direct,5,https://freshershunt.in/cvent-internship-2026/,https://careers.cvent.com/,yes,"host matches the company; labelled ""Cvent careers site"" (high)",
6a96a7cb58027b14c4ceef62,placementdriveofficial,12849,Capgemini,2026-09-01T10:24:11.619Z,repaired,direct,9,https://placementdrive.in/job/capgemini-recruitment-bi-etl-test-engineer,https://careers.capgemini.com/job/Hyderabad-Associate-BI-ETL-Test-Engineer/1431866333,yes,"host matches the company; path names a posting or form; labelled ""Click Here To Apply"" (highest)",
6a96a7d258027b14c4ceef63,placementdriveofficial,12850,S&P Global,2026-09-01T10:24:18.958Z,repaired,direct,5,https://pdlink.in/4zNTJwx⁠￼,https://careers.spglobal.com/jobs/330681?lang=en-us,yes,"path names a posting or form; labelled ""Click Here To Apply"" (high)",
6a96a7c258027b14c4ceef5f,getjobss,8126,United Airlines,2026-09-01T10:24:02.038Z,repaired,direct,,https://careers.united.com/us/en/job/GGN00002661/Associate-Engineer-Digital-Technology,https://careers.united.com/us/en/job/GGN00002661/Associate-Engineer-Digital-Technology,yes,careers.united.com matches the posting's company,
6a96a79d58027b14c4ceef5e,careerwithasr,2939,UPSC,2026-09-01T10:23:25.074Z,flagged,unresolvable,,,,yes,no URL,
6a96a79b58027b14c4ceef5d,offcampusjobs4u,20962,IQVIA,2026-09-01T10:23:23.271Z,repaired,direct,,https://jobs.iqvia.com/en/jobs/R1560216-0,https://jobs.iqvia.com/en/jobs/R1560216-0,yes,jobs.iqvia.com matches the posting's company,
6a96a79958027b14c4ceef5c,offcampusjobs4u,20961,Infineon,2026-09-01T10:23:21.336Z,repaired,direct,,https://jobs.infineon.com/careers/job/563808971782823?utm_source=linkedin&domain=infineon.com#!source=400,https://jobs.infineon.com/careers/job/563808971782823?domain=infineon.com,yes,jobs.infineon.com matches the posting's company,
6a96a79758027b14c4ceef5b,offcampusjobs4u,20960,Experian,2026-09-01T10:23:19.178Z,repaired,direct,,https://jobs.smartrecruiters.com/Experian/744000142561594-software-engineer?trid=2d92f286-613b-4daf-9dfa-6340ffbecf73,https://jobs.smartrecruiters.com/Experian/744000142561594-software-engineer?trid=2d92f286-613b-4daf-9dfa-6340ffbecf73,yes,jobs.smartrecruiters.com is a trusted ATS domain,
6a96a78f58027b14c4ceef5a,offcampusjobs4u,20959,Microsoft,2026-09-01T10:23:11.573Z,repaired,direct,,https://apply.careers.microsoft.com/careers/job/1970393556978214,https://apply.careers.microsoft.com/careers/job/1970393556978214,yes,apply.careers.microsoft.com matches the posting's company,
6a96a7c958027b14c4ceef61,placementdriveofficial,12848,IQVIA,2026-09-01T10:24:09.419Z,repaired,direct,9,https://placementdrive.in/job/iqvia-data-analyst-jobs-sep-2026,https://jobs.iqvia.com/en/jobs/R1553302-0?amp%3Butm_source=linkedin.com&amp%3Butm_medium=job_posting,yes,"host matches the company; path names a posting or form; labelled ""Click Here To Apply"" (highest)",
6a96a78a58027b14c4ceef59,freshershunt,29905,A.P. Moller – Maersk (APM Terminals),2026-09-01T10:23:06.804Z,repaired,direct,8,https://freshershunt.in/maersk-off-campus-drive-2026/,https://maersk.com/careers,yes,"host matches the company; path names a posting or form; labelled ""Maersk careers site"" (high)",
6a96a7c658027b14c4ceef60,placementdriveofficial,12847,Goldman Sachs,2026-09-01T10:24:06.663Z,repaired,direct,10,https://placementdrive.in/job/goldman-sachs-recruitment-sep-2026,https://hdpc.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/LateralHiring/job/182856,yes,"trusted ATS domain; path names a posting or form; labelled ""Click Here To Apply"" (highest)",
6a96a78758027b14c4ceef58,freshershunt,29904,Medpace,2026-09-01T10:23:03.923Z,flagged,aggregator,,https://freshershunt.in/medpace-off-campus-drive-2026-2/,,yes,aggregator page had no apply candidate,
6a96a78558027b14c4ceef57,freshershunt,29903,Medpace,2026-09-01T10:23:01.880Z,flagged,aggregator,,https://freshershunt.in/medpace-off-campus-drive-2026-2/,,yes,aggregator page had no apply candidate,
6a96a75d58027b14c4ceef54,freshershunt,29899,ReliaQuest,2026-09-01T10:22:21.405Z,flagged,suspicious,,https://fresherjobinfo.in/reliaquest-off-campus-drive-2026/,https://fresherjobinfo.in/reliaquest-off-campus-drive-2026/,yes,"host contains ""fresher""",
6a96a78358027b14c4ceef56,freshershunt,29902,Hewlett Packard Enterprise,2026-09-01T10:22:59.639Z,flagged,aggregator,,https://freshershunt.in/hpe-hiring-freshers-2026/,,yes,aggregator page had no apply candidate,
6a96a76158027b14c4ceef55,freshershunt,29901,HARMAN Automotive (Samsung),2026-09-01T10:22:25.079Z,repaired,direct,5,https://freshershunt.in/harman-internship-2026/,https://jobsearch.harman.com/,yes,"host matches the company; labelled ""HARMAN careers site"" (high)",
6a96a75b58027b14c4ceef53,freshershunt,29897,EY Global Delivery Services,2026-09-01T10:22:19.041Z,repaired,direct,6,https://freshershunt.in/ey-gds-off-campus-drive-2026/,https://ey.com/en_in/careers,yes,"path names a posting or form; official application form; labelled ""EY India careers site"" (high)",
6a96a74c58027b14c4ceef51,freshershunt,29893,TCS,2026-09-01T10:22:04.035Z,flagged,aggregator,,https://kickcharm.com/tcs-nqt-2022-registration-started/,,yes,aggregator page had no apply candidate,
6a96a74e58027b14c4ceef52,freshershunt,29894,Google,2026-09-01T10:22:06.637Z,flagged,aggregator,,https://freshershunt.in/google-internship-2027-data-center-technician/,,yes,aggregator page had no apply candidate,
6a96a72358027b14c4ceef50,freshershunt,29889,Cognizant,2026-09-01T10:21:23.428Z,repaired,direct,7,https://freshershunt.in/cognizant-service-desk-off-campus-2026/,https://app.joinsuperset.com/join,yes,"trusted ATS domain; labelled ""Apply Now →"" (high)",
6a96a71f58027b14c4ceef4f,freshershunt,29887,Wipro Limited,2026-09-01T10:21:19.278Z,repaired,direct,5,https://freshershunt.in/wipro-walk-in-drive/,https://careers.wipro.com/,yes,"host matches the company; labelled ""official Wipro careers site"" (high)",
6a96a71758027b14c4ceef4e,freshershunt,29886,Amazon,2026-09-01T10:21:11.714Z,repaired,direct,9,https://freshershunt.in/amazon-work-from-home-2026-ml-data-operations-associate/,https://amazon.jobs/en/jobs/3134249/associate-ml-data-operations-go-ai-operations,yes,"host matches the company; path names a posting or form; labelled ""Apply Now →"" (highest)",
6a96a71058027b14c4ceef4d,freshershunt,29883,Deloitte,2026-09-01T10:21:04.063Z,flagged,aggregator,,https://freshershunt.in/deloitte-automation-testing-2026/,,yes,aggregator page had no apply candidate,
6a96a70d58027b14c4ceef4c,freshershunt,29882,Microsoft,2026-09-01T10:21:01.813Z,flagged,aggregator,,https://freshershunt.in/microsoft-software-engineering-internship-2026/,,yes,aggregator page had no apply candidate,
6a96a6e358027b14c4ceef4a,freshershunt,29877,TCS iON,2026-09-01T10:20:19.144Z,flagged,suspicious,,https://link.outskill.com/A-11,https://link.outskill.com/A-11,yes,https://link.outskill.com/A-11 → resolves to another wrapper (link.outskill.com is a link shortener or redirect wrapper — resolve it before storing),
6a96a6e558027b14c4ceef4b,freshershunt,29878,Cognizant,2026-09-01T10:20:21.620Z,repaired,direct,7,https://freshershunt.in/cognizant-service-desk-off-campus-2026/,https://app.joinsuperset.com/join,yes,"trusted ATS domain; labelled ""Apply Now →"" (high)",
6a96a6db58027b14c4ceef49,freshershunt,29876,Unisys,2026-09-01T10:20:11.630Z,flagged,aggregator,,https://freshershunt.in/unisys-ai-engineering-intern-2026/,,yes,aggregator page had no apply candidate,
6a96a6d958027b14c4ceef48,freshershunt,29875,HCLTech,2026-09-01T10:20:09.696Z,flagged,aggregator,,https://freshershunt.in/hcltech-mega-off-campus-drive-2026/,,yes,5 candidate(s) on the page,https://hcltech.com/careers [high/8] | https://hcltech.com/careers/campus-hiring [high/7] | https://hcltech.com/ [medium/4] | https://hcltech.com/investors/annual-reports [medium/4] | https://forms.office.com/pages/responsepage.aspx?id=N-edGDrJWk-LaG9MqZQZEn_4YzJg3wtMqTZGj64AarhURTRYNllGQTlMV1kxU0o0VFc2SU5DOThOTi4u&route=shorturl [low/2]
6a96a6d358027b14c4ceef47,freshershunt,29873,Amazon,2026-09-01T10:20:03.987Z,repaired,direct,9,https://freshershunt.in/amazon-work-from-home-2026-ml-data-operations-associate/,https://amazon.jobs/en/jobs/3134249/associate-ml-data-operations-go-ai-operations,yes,"host matches the company; path names a posting or form; labelled ""Apply Now →"" (highest)",
6a96a6d158027b14c4ceef46,freshershunt,29872,Accenture,2026-09-01T10:20:01.861Z,flagged,aggregator,,https://freshershunt.in/accenture-off-campus-drive-2026-aiml/,,yes,aggregator page had no apply candidate,
6a96a6ab58027b14c4ceef43,freshershunt,29869,Deloitte,2026-09-01T10:19:23.272Z,flagged,aggregator,,https://kickcharm.com/deloitte-recruitment-hiring-any-graduates-fresher/,,yes,1 candidate(s) on the page,https://linkedin.com/jobs/view/4460460565 [low/3]
6a96a6cf58027b14c4ceef45,freshershunt,29871,IBM,2026-09-01T10:19:59.899Z,repaired,direct,8,https://freshershunt.in/ibm-process-associate-2026/,https://ibm.com/careers/search,yes,"host matches the company; path names a posting or form; labelled ""IBM careers search page"" (high)",
6a96a6ad58027b14c4ceef44,freshershunt,29870,JPMorganChase,2026-09-01T10:19:25.217Z,flagged,aggregator,,https://freshershunt.in/jpmorgan-chase-off-campus-drive-2026/,,yes,aggregator page had no apply candidate,
6a96a69d58027b14c4ceef40,freshershunt,29865,Mavenir,2026-09-01T10:19:09.462Z,flagged,suspicious,,https://fresherjobinfo.in/mavenir-off-campus-drive-2026/,https://fresherjobinfo.in/mavenir-off-campus-drive-2026/,yes,"host contains ""fresher""",
6a96a6a958027b14c4ceef42,freshershunt,29868,Google,2026-09-01T10:19:21.324Z,flagged,aggregator,,https://freshershunt.in/google-internship-2027-data-center-technician/,,yes,aggregator page had no apply candidate,
6a96a69f58027b14c4ceef41,freshershunt,29866,Infosys,2026-09-01T10:19:11.494Z,flagged,aggregator,,https://freshershunt.in/infosys-off-campus-drive-2026-mainframe-developer/,,yes,aggregator page had no apply candidate,
6a96a69358027b14c4ceef3d,freshershunt,29861,TCS iON,2026-09-01T10:18:59.656Z,flagged,suspicious,,https://link.outskill.com/A-11,https://link.outskill.com/A-11,yes,https://link.outskill.com/A-11 → resolves to another wrapper (link.outskill.com is a link shortener or redirect wrapper — resolve it before storing),
6a96a69a58027b14c4ceef3f,freshershunt,29864,Accenture,2026-09-01T10:19:06.711Z,flagged,aggregator,,https://freshershunt.in/accenture-custom-software-engineer-2026/,,yes,aggregator page had no apply candidate,
6a96a69558027b14c4ceef3e,freshershunt,29862,Cognizant,2026-09-01T10:19:01.770Z,repaired,direct,7,https://freshershunt.in/cognizant-service-desk-off-campus-2026/,https://app.joinsuperset.com/join,yes,"trusted ATS domain; labelled ""Apply Now →"" (high)",
6a96a67158027b14c4ceef3c,freshershunt,29860,Cognizant,2026-09-01T10:18:25.428Z,flagged,aggregator,,https://freshershunt.in/cognizant-gen-ai-hiring-2026/,,yes,aggregator page had no apply candidate,
6a96a66d58027b14c4ceef3b,freshershunt,29858,Amazon,2026-09-01T10:18:21.209Z,repaired,direct,9,https://freshershunt.in/amazon-work-from-home-2026-ml-data-operations-associate/,https://amazon.jobs/en/jobs/3134249/associate-ml-data-operations-go-ai-operations,yes,"host matches the company; path names a posting or form; labelled ""Apply Now →"" (highest)",
6a96a66b58027b14c4ceef3a,freshershunt,29857,Qualcomm India,2026-09-01T10:18:19.013Z,flagged,aggregator,,https://freshershunt.in/qualcomm-2027-campus-hiring/,,yes,aggregator page had no apply candidate,
6a96a66158027b14c4ceef39,freshershunt,29855,Unisys,2026-09-01T10:18:09.325Z,flagged,aggregator,,https://freshershunt.in/unisys-ai-engineering-intern-2026/,,yes,aggregator page had no apply candidate,
6a96a65758027b14c4ceef36,freshershunt,29851,,2026-09-01T10:17:59.659Z,flagged,suspicious,,https://go.acciojob.com/AwmKgp,https://go.acciojob.com/AwmKgp,yes,"https://go.acciojob.com/AwmKgp → host contains ""placement""",
6a96a65e58027b14c4ceef38,freshershunt,29854,HCLTech,2026-09-01T10:18:06.722Z,flagged,aggregator,,https://freshershunt.in/hcltech-mega-off-campus-drive-2026/,,yes,5 candidate(s) on the page,https://hcltech.com/careers [high/8] | https://hcltech.com/careers/campus-hiring [high/7] | https://hcltech.com/ [medium/4] | https://hcltech.com/investors/annual-reports [medium/4] | https://forms.office.com/pages/responsepage.aspx?id=N-edGDrJWk-LaG9MqZQZEn_4YzJg3wtMqTZGj64AarhURTRYNllGQTlMV1kxU0o0VFc2SU5DOThOTi4u&route=shorturl [low/2]
6a96a65b58027b14c4ceef37,freshershunt,29853,Deloitte,2026-09-01T10:18:03.893Z,flagged,aggregator,,https://freshershunt.in/deloitte-automation-testing-2026/,,yes,aggregator page had no apply candidate,
6a96a62e58027b14c4ceef33,freshershunt,29847,Cognizant,2026-09-01T10:17:18.998Z,flagged,aggregator,,https://kickcharm.com/cognizant-recruitment-hiring-for-fresher/,,yes,1 candidate(s) on the page,https://naukri.com/job-listings-process-executive-hyderabad-cognizant-hyderabad-0-to-0-years-030826012315?sid=17871354957682360_1&xp=5&px=2 [low/3]
6a96a63558027b14c4ceef35,freshershunt,29850,athenahealth,2026-09-01T10:17:25.191Z,flagged,aggregator,,https://freshershunt.in/athenahealth-off-campus-drive-2026/,,yes,aggregator page had no apply candidate,
6a96a63158027b14c4ceef34,freshershunt,29848,Accenture,2026-09-01T10:17:21.324Z,flagged,aggregator,,https://freshershunt.in/accenture-freshers-hiring-2026/,,yes,aggregator page had no apply candidate,
6a96a61f58027b14c4ceef30,freshershunt,29843,Tata Consultancy Services,2026-09-01T10:17:03.951Z,flagged,suspicious,,https://link.outskill.com/A-11,https://link.outskill.com/A-11,yes,https://link.outskill.com/A-11 → resolves to another wrapper (link.outskill.com is a link shortener or redirect wrapper — resolve it before storing),
6a96a62758027b14c4ceef32,freshershunt,29846,IBM,2026-09-01T10:17:11.442Z,flagged,aggregator,,https://freshershunt.in/ibm-off-campus-drive-2026-data-scientist/,,yes,aggregator page had no apply candidate,
6a96a62258027b14c4ceef31,freshershunt,29844,Cognizant,2026-09-01T10:17:06.744Z,repaired,direct,7,https://freshershunt.in/cognizant-service-desk-off-campus-2026/,https://app.joinsuperset.com/join,yes,"trusted ATS domain; labelled ""Apply Now →"" (high)",
6a96a61d58027b14c4ceef2f,freshershunt,29842,Xerox,2026-09-01T10:17:01.881Z,flagged,aggregator,,https://freshershunt.in/xerox-internship-2026-kolkata/,,yes,aggregator page had no apply candidate,
